COUNTRY,Country,ECO_SECTOR,Economic,GENDER,Gender,OCCUP_RATE,Occupation,YEAR,Year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
EST,Estonia,EMCF,Marine Coastal Fishing,MAL,Male,TT,Total by Occupation rate,2016,2016,NBR,Number,0,Units,,,1914,,
EST,Estonia,EMCF,Marine Coastal Fishing,MAL,Male,PA,Part time,2006,2006,NBR,Number,0,Units,,,1120,,
EST,Estonia,EMCF,Marine Coastal Fishing,MAL,Male,PA,Part time,2007,2007,NBR,Number,0,Units,,,1213,,
EST,Estonia,EMCF,Marine Coastal Fishing,MAL,Male,PA,Part time,2008,2008,NBR,Number,0,Units,,,1150,,
EST,Estonia,EMCF,Marine Coastal Fishing,MAL,Male,PA,Part time,2009,2009,NBR,Number,0,Units,,,0,,
EST,Estonia,EMCF,Marine Coastal Fishing,MAL,Male,PA,Part time,2010,2010,NBR,Number,0,Units,,,0,,
EST,Estonia,EMCF,Marine Coastal Fishing,MAL,Male,PA,Part time,2011,2011,NBR,Number,0,Units,,,0,,
EST,Estonia,EMCF,Marine Coastal Fishing,MAL,Male,PA,Part time,2012,2012,NBR,Number,0,Units,,,240,,
EST,Estonia,EMCF,Marine Coastal Fishing,MAL,Male,PA,Part time,2013,2013,NBR,Number,0,Units,,,244,,
EST,Estonia,EMCF,Marine Coastal Fishing,MAL,Male,PA,Part time,2014,2014,NBR,Number,0,Units,,,248,,
EST,Estonia,EMCF,Marine Coastal Fishing,MAL,Male,PA,Part time,2015,2015,NBR,Number,0,Units,,,249,,
EST,Estonia,EMCF,Marine Coastal Fishing,MAL,Male,PA,Part time,2016,2016,NBR,Number,0,Units,,,267,,
EST,Estonia,EMCF,Marine Coastal Fishing,MAL,Male,FU,Full time,2006,2006,NBR,Number,0,Units,,,1410,,
EST,Estonia,EMCF,Marine Coastal Fishing,MAL,Male,FU,Full time,2007,2007,NBR,Number,0,Units,,,1732,,
EST,Estonia,EMCF,Marine Coastal Fishing,MAL,Male,FU,Full time,2008,2008,NBR,Number,0,Units,,,1520,,
EST,Estonia,EMCF,Marine Coastal Fishing,MAL,Male,FU,Full time,2009,2009,NBR,Number,0,Units,,,1646,,
EST,Estonia,EMCF,Marine Coastal Fishing,MAL,Male,FU,Full time,2010,2010,NBR,Number,0,Units,,,1721,,
EST,Estonia,EMCF,Marine Coastal Fishing,MAL,Male,FU,Full time,2011,2011,NBR,Number,0,Units,,,1519,,
EST,Estonia,EMCF,Marine Coastal Fishing,MAL,Male,FU,Full time,2012,2012,NBR,Number,0,Units,,,1552,,
EST,Estonia,EMCF,Marine Coastal Fishing,MAL,Male,FU,Full time,2013,2013,NBR,Number,0,Units,,,1573,,
EST,Estonia,EMCF,Marine Coastal Fishing,MAL,Male,FU,Full time,2014,2014,NBR,Number,0,Units,,,1624,,
EST,Estonia,EMCF,Marine Coastal Fishing,MAL,Male,FU,Full time,2015,2015,NBR,Number,0,Units,,,1642,,
EST,Estonia,EMCF,Marine Coastal Fishing,MAL,Male,FU,Full time,2016,2016,NBR,Number,0,Units,,,1647,,
EST,Estonia,EMCF,Marine Coastal Fishing,FEM,Female,TT,Total by Occupation rate,2006,2006,NBR,Number,0,Units,,,42,,
EST,Estonia,EMCF,Marine Coastal Fishing,FEM,Female,TT,Total by Occupation rate,2007,2007,NBR,Number,0,Units,,,65,,
EST,Estonia,EMCF,Marine Coastal Fishing,FEM,Female,TT,Total by Occupation rate,2008,2008,NBR,Number,0,Units,,,57,,
EST,Estonia,EMCF,Marine Coastal Fishing,FEM,Female,TT,Total by Occupation rate,2009,2009,NBR,Number,0,Units,,,12,,
EST,Estonia,EMCF,Marine Coastal Fishing,FEM,Female,TT,Total by Occupation rate,2010,2010,NBR,Number,0,Units,,,11,,
EST,Estonia,EMCF,Marine Coastal Fishing,FEM,Female,TT,Total by Occupation rate,2011,2011,NBR,Number,0,Units,,,10,,
EST,Estonia,EMCF,Marine Coastal Fishing,FEM,Female,TT,Total by Occupation rate,2012,2012,NBR,Number,0,Units,,,20,,
EST,Estonia,EMCF,Marine Coastal Fishing,FEM,Female,TT,Total by Occupation rate,2013,2013,NBR,Number,0,Units,,,24,,
EST,Estonia,EMCF,Marine Coastal Fishing,FEM,Female,TT,Total by Occupation rate,2014,2014,NBR,Number,0,Units,,,23,,
EST,Estonia,EMCF,Marine Coastal Fishing,FEM,Female,TT,Total by Occupation rate,2015,2015,NBR,Number,0,Units,,,32,,
EST,Estonia,EMCF,Marine Coastal Fishing,FEM,Female,TT,Total by Occupation rate,2016,2016,NBR,Number,0,Units,,,38,,
EST,Estonia,EMCF,Marine Coastal Fishing,FEM,Female,PA,Part time,2006,2006,NBR,Number,0,Units,,,18,,
EST,Estonia,EMCF,Marine Coastal Fishing,FEM,Female,PA,Part time,2007,2007,NBR,Number,0,Units,,,23,,
EST,Estonia,EMCF,Marine Coastal Fishing,FEM,Female,PA,Part time,2008,2008,NBR,Number,0,Units,,,20,,
EST,Estonia,EMCF,Marine Coastal Fishing,FEM,Female,PA,Part time,2009,2009,NBR,Number,0,Units,,,0,,
EST,Estonia,EMCF,Marine Coastal Fishing,FEM,Female,PA,Part time,2010,2010,NBR,Number,0,Units,,,0,,
EST,Estonia,EMCF,Marine Coastal Fishing,FEM,Female,PA,Part time,2011,2011,NBR,Number,0,Units,,,0,,
EST,Estonia,EMCF,Marine Coastal Fishing,FEM,Female,PA,Part time,2012,2012,NBR,Number,0,Units,,,3,,
EST,Estonia,EMCF,Marine Coastal Fishing,FEM,Female,PA,Part time,2013,2013,NBR,Number,0,Units,,,3,,
EST,Estonia,EMCF,Marine Coastal Fishing,FEM,Female,PA,Part time,2014,2014,NBR,Number,0,Units,,,2,,
EST,Estonia,EMCF,Marine Coastal Fishing,FEM,Female,PA,Part time,2015,2015,NBR,Number,0,Units,,,4,,
EST,Estonia,EMCF,Marine Coastal Fishing,FEM,Female,PA,Part time,2016,2016,NBR,Number,0,Units,,,4,,
EST,Estonia,EMCF,Marine Coastal Fishing,FEM,Female,FU,Full time,2006,2006,NBR,Number,0,Units,,,24,,
EST,Estonia,EMCF,Marine Coastal Fishing,FEM,Female,FU,Full time,2007,2007,NBR,Number,0,Units,,,42,,
EST,Estonia,EMCF,Marine Coastal Fishing,FEM,Female,FU,Full time,2008,2008,NBR,Number,0,Units,,,37,,
EST,Estonia,EMCF,Marine Coastal Fishing,FEM,Female,FU,Full time,2009,2009,NBR,Number,0,Units,,,12,,
EST,Estonia,EMCF,Marine Coastal Fishing,FEM,Female,FU,Full time,2010,2010,NBR,Number,0,Units,,,11,,
EST,Estonia,EMCF,Marine Coastal Fishing,FEM,Female,FU,Full time,2011,2011,NBR,Number,0,Units,,,10,,
EST,Estonia,EMCF,Marine Coastal Fishing,FEM,Female,FU,Full time,2012,2012,NBR,Number,0,Units,,,17,,
EST,Estonia,EMCF,Marine Coastal Fishing,FEM,Female,FU,Full time,2013,2013,NBR,Number,0,Units,,,21,,
EST,Estonia,EMCF,Marine Coastal Fishing,FEM,Female,FU,Full time,2014,2014,NBR,Number,0,Units,,,21,,
EST,Estonia,EMCF,Marine Coastal Fishing,FEM,Female,FU,Full time,2015,2015,NBR,Number,0,Units,,,28,,
EST,Estonia,EMCF,Marine Coastal Fishing,FEM,Female,FU,Full time,2016,2016,NBR,Number,0,Units,,,34,,
EST,Estonia,EMDF,Marine Deep-Sea Fishing,TOT,Total by Gender,TT,Total by Occupation rate,2006,2006,NBR,Number,0,Units,,,475,,
EST,Estonia,EMDF,Marine Deep-Sea Fishing,TOT,Total by Gender,TT,Total by Occupation rate,2007,2007,NBR,Number,0,Units,,,470,,
EST,Estonia,EMDF,Marine Deep-Sea Fishing,TOT,Total by Gender,TT,Total by Occupation rate,2008,2008,NBR,Number,0,Units,,,465,,
EST,Estonia,EMDF,Marine Deep-Sea Fishing,TOT,Total by Gender,TT,Total by Occupation rate,2009,2009,NBR,Number,0,Units,,,479,,
EST,Estonia,EMDF,Marine Deep-Sea Fishing,TOT,Total by Gender,TT,Total by Occupation rate,2010,2010,NBR,Number,0,Units,,,474,,
EST,Estonia,EMDF,Marine Deep-Sea Fishing,TOT,Total by Gender,TT,Total by Occupation rate,2011,2011,NBR,Number,0,Units,,,474,,
EST,Estonia,EMDF,Marine Deep-Sea Fishing,TOT,Total by Gender,TT,Total by Occupation rate,2012,2012,NBR,Number,0,Units,,,474,,
EST,Estonia,EMDF,Marine Deep-Sea Fishing,TOT,Total by Gender,TT,Total by Occupation rate,2013,2013,NBR,Number,0,Units,,,474,,
EST,Estonia,EMDF,Marine Deep-Sea Fishing,TOT,Total by Gender,TT,Total by Occupation rate,2014,2014,NBR,Number,0,Units,,,474,,
EST,Estonia,EMDF,Marine Deep-Sea Fishing,TOT,Total by Gender,TT,Total by Occupation rate,2015,2015,NBR,Number,0,Units,,,464,,
EST,Estonia,EMDF,Marine Deep-Sea Fishing,TOT,Total by Gender,TT,Total by Occupation rate,2016,2016,NBR,Number,0,Units,,,464,,
EST,Estonia,EMDF,Marine Deep-Sea Fishing,TOT,Total by Gender,FU,Full time,2006,2006,NBR,Number,0,Units,,,475,,
EST,Estonia,EMDF,Marine Deep-Sea Fishing,TOT,Total by Gender,FU,Full time,2007,2007,NBR,Number,0,Units,,,470,,
EST,Estonia,EMDF,Marine Deep-Sea Fishing,TOT,Total by Gender,FU,Full time,2008,2008,NBR,Number,0,Units,,,465,,
EST,Estonia,EMDF,Marine Deep-Sea Fishing,TOT,Total by Gender,FU,Full time,2009,2009,NBR,Number,0,Units,,,479,,
EST,Estonia,EMDF,Marine Deep-Sea Fishing,TOT,Total by Gender,FU,Full time,2010,2010,NBR,Number,0,Units,,,474,,
EST,Estonia,EMDF,Marine Deep-Sea Fishing,TOT,Total by Gender,FU,Full time,2011,2011,NBR,Number,0,Units,,,474,,
EST,Estonia,EMDF,Marine Deep-Sea Fishing,TOT,Total by Gender,FU,Full time,2012,2012,NBR,Number,0,Units,,,474,,
EST,Estonia,EMDF,Marine Deep-Sea Fishing,TOT,Total by Gender,FU,Full time,2013,2013,NBR,Number,0,Units,,,474,,
EST,Estonia,EMDF,Marine Deep-Sea Fishing,TOT,Total by Gender,FU,Full time,2014,2014,NBR,Number,0,Units,,,474,,
EST,Estonia,EMDF,Marine Deep-Sea Fishing,TOT,Total by Gender,FU,Full time,2015,2015,NBR,Number,0,Units,,,464,,
EST,Estonia,EMDF,Marine Deep-Sea Fishing,TOT,Total by Gender,FU,Full time,2016,2016,NBR,Number,0,Units,,,464,,
EST,Estonia,EMDF,Marine Deep-Sea Fishing,MAL,Male,TT,Total by Occupation rate,2006,2006,NBR,Number,0,Units,,,470,,
EST,Estonia,EMDF,Marine Deep-Sea Fishing,MAL,Male,TT,Total by Occupation rate,2007,2007,NBR,Number,0,Units,,,465,,
EST,Estonia,EMDF,Marine Deep-Sea Fishing,MAL,Male,TT,Total by Occupation rate,2008,2008,NBR,Number,0,Units,,,460,,
EST,Estonia,EMDF,Marine Deep-Sea Fishing,MAL,Male,TT,Total by Occupation rate,2009,2009,NBR,Number,0,Units,,,475,,
EST,Estonia,EMDF,Marine Deep-Sea Fishing,MAL,Male,TT,Total by Occupation rate,2010,2010,NBR,Number,0,Units,,,470,,
EST,Estonia,EMDF,Marine Deep-Sea Fishing,MAL,Male,TT,Total by Occupation rate,2011,2011,NBR,Number,0,Units,,,470,,
EST,Estonia,EMDF,Marine Deep-Sea Fishing,MAL,Male,TT,Total by Occupation rate,2012,2012,NBR,Number,0,Units,,,470,,
EST,Estonia,EMDF,Marine Deep-Sea Fishing,MAL,Male,TT,Total by Occupation rate,2013,2013,NBR,Number,0,Units,,,470,,
EST,Estonia,EMDF,Marine Deep-Sea Fishing,MAL,Male,TT,Total by Occupation rate,2014,2014,NBR,Number,0,Units,,,470,,
EST,Estonia,EMDF,Marine Deep-Sea Fishing,MAL,Male,TT,Total by Occupation rate,2015,2015,NBR,Number,0,Units,,,460,,
EST,Estonia,EMDF,Marine Deep-Sea Fishing,MAL,Male,TT,Total by Occupation rate,2016,2016,NBR,Number,0,Units,,,460,,
EST,Estonia,EMDF,Marine Deep-Sea Fishing,MAL,Male,FU,Full time,2006,2006,NBR,Number,0,Units,,,470,,
EST,Estonia,EMDF,Marine Deep-Sea Fishing,MAL,Male,FU,Full time,2007,2007,NBR,Number,0,Units,,,465,,
EST,Estonia,EMDF,Marine Deep-Sea Fishing,MAL,Male,FU,Full time,2008,2008,NBR,Number,0,Units,,,460,,
EST,Estonia,EMDF,Marine Deep-Sea Fishing,MAL,Male,FU,Full time,2009,2009,NBR,Number,0,Units,,,475,,
EST,Estonia,EMDF,Marine Deep-Sea Fishing,MAL,Male,FU,Full time,2010,2010,NBR,Number,0,Units,,,470,,
EST,Estonia,EMDF,Marine Deep-Sea Fishing,MAL,Male,FU,Full time,2011,2011,NBR,Number,0,Units,,,470,,
EST,Estonia,EMDF,Marine Deep-Sea Fishing,MAL,Male,FU,Full time,2012,2012,NBR,Number,0,Units,,,470,,
EST,Estonia,EMDF,Marine Deep-Sea Fishing,MAL,Male,FU,Full time,2013,2013,NBR,Number,0,Units,,,470,,
EST,Estonia,EMDF,Marine Deep-Sea Fishing,MAL,Male,FU,Full time,2014,2014,NBR,Number,0,Units,,,470,,
EST,Estonia,EMDF,Marine Deep-Sea Fishing,MAL,Male,FU,Full time,2015,2015,NBR,Number,0,Units,,,460,,
EST,Estonia,EMDF,Marine Deep-Sea Fishing,MAL,Male,FU,Full time,2016,2016,NBR,Number,0,Units,,,460,,
EST,Estonia,EMDF,Marine Deep-Sea Fishing,FEM,Female,TT,Total by Occupation rate,2006,2006,NBR,Number,0,Units,,,5,,
EST,Estonia,EMDF,Marine Deep-Sea Fishing,FEM,Female,TT,Total by Occupation rate,2007,2007,NBR,Number,0,Units,,,5,,
EST,Estonia,EMDF,Marine Deep-Sea Fishing,FEM,Female,TT,Total by Occupation rate,2008,2008,NBR,Number,0,Units,,,5,,
EST,Estonia,EMDF,Marine Deep-Sea Fishing,FEM,Female,TT,Total by Occupation rate,2009,2009,NBR,Number,0,Units,,,4,,
EST,Estonia,EMDF,Marine Deep-Sea Fishing,FEM,Female,TT,Total by Occupation rate,2010,2010,NBR,Number,0,Units,,,4,,
EST,Estonia,EMDF,Marine Deep-Sea Fishing,FEM,Female,TT,Total by Occupation rate,2011,2011,NBR,Number,0,Units,,,4,,
EST,Estonia,EMDF,Marine Deep-Sea Fishing,FEM,Female,TT,Total by Occupation rate,2012,2012,NBR,Number,0,Units,,,4,,
EST,Estonia,EMDF,Marine Deep-Sea Fishing,FEM,Female,TT,Total by Occupation rate,2013,2013,NBR,Number,0,Units,,,4,,
EST,Estonia,EMDF,Marine Deep-Sea Fishing,FEM,Female,TT,Total by Occupation rate,2014,2014,NBR,Number,0,Units,,,4,,
EST,Estonia,EMDF,Marine Deep-Sea Fishing,FEM,Female,TT,Total by Occupation rate,2015,2015,NBR,Number,0,Units,,,4,,
EST,Estonia,EMDF,Marine Deep-Sea Fishing,FEM,Female,TT,Total by Occupation rate,2016,2016,NBR,Number,0,Units,,,4,,
EST,Estonia,EMDF,Marine Deep-Sea Fishing,FEM,Female,FU,Full time,2006,2006,NBR,Number,0,Units,,,5,,
EST,Estonia,EMDF,Marine Deep-Sea Fishing,FEM,Female,FU,Full time,2007,2007,NBR,Number,0,Units,,,5,,
EST,Estonia,EMDF,Marine Deep-Sea Fishing,FEM,Female,FU,Full time,2008,2008,NBR,Number,0,Units,,,5,,
EST,Estonia,EMDF,Marine Deep-Sea Fishing,FEM,Female,FU,Full time,2009,2009,NBR,Number,0,Units,,,4,,
EST,Estonia,EMDF,Marine Deep-Sea Fishing,FEM,Female,FU,Full time,2010,2010,NBR,Number,0,Units,,,4,,
EST,Estonia,EMDF,Marine Deep-Sea Fishing,FEM,Female,FU,Full time,2011,2011,NBR,Number,0,Units,,,4,,
EST,Estonia,EMDF,Marine Deep-Sea Fishing,FEM,Female,FU,Full time,2012,2012,NBR,Number,0,Units,,,4,,
EST,Estonia,EMDF,Marine Deep-Sea Fishing,FEM,Female,FU,Full time,2013,2013,NBR,Number,0,Units,,,4,,
EST,Estonia,EMDF,Marine Deep-Sea Fishing,FEM,Female,FU,Full time,2014,2014,NBR,Number,0,Units,,,4,,
EST,Estonia,EMDF,Marine Deep-Sea Fishing,FEM,Female,FU,Full time,2015,2015,NBR,Number,0,Units,,,4,,
EST,Estonia,EMDF,Marine Deep-Sea Fishing,FEM,Female,FU,Full time,2016,2016,NBR,Number,0,Units,,,4,,
EST,Estonia,EAQU,Aquaculture,TOT,Total by Gender,TT,Total by Occupation rate,2006,2006,NBR,Number,0,Units,,,95,,
EST,Estonia,EAQU,Aquaculture,TOT,Total by Gender,TT,Total by Occupation rate,2007,2007,NBR,Number,0,Units,,,90,,
EST,Estonia,EAQU,Aquaculture,TOT,Total by Gender,TT,Total by Occupation rate,2008,2008,NBR,Number,0,Units,,,96,,
EST,Estonia,EAQU,Aquaculture,TOT,Total by Gender,TT,Total by Occupation rate,2009,2009,NBR,Number,0,Units,,,118,,
EST,Estonia,EAQU,Aquaculture,TOT,Total by Gender,TT,Total by Occupation rate,2010,2010,NBR,Number,0,Units,,,89,,
EST,Estonia,EAQU,Aquaculture,TOT,Total by Gender,TT,Total by Occupation rate,2011,2011,NBR,Number,0,Units,,,100,,
EST,Estonia,EAQU,Aquaculture,TOT,Total by Gender,TT,Total by Occupation rate,2012,2012,NBR,Number,0,Units,,,84,,
EST,Estonia,EAQU,Aquaculture,TOT,Total by Gender,TT,Total by Occupation rate,2013,2013,NBR,Number,0,Units,,,96,,
EST,Estonia,EAQU,Aquaculture,TOT,Total by Gender,TT,Total by Occupation rate,2014,2014,NBR,Number,0,Units,,,92,,
EST,Estonia,EAQU,Aquaculture,TOT,Total by Gender,TT,Total by Occupation rate,2015,2015,NBR,Number,0,Units,,,97,,
EST,Estonia,EAQU,Aquaculture,TOT,Total by Gender,TT,Total by Occupation rate,2016,2016,NBR,Number,0,Units,,,87,,
EST,Estonia,EAQU,Aquaculture,TOT,Total by Gender,FU,Full time,2006,2006,NBR,Number,0,Units,,,95,,
EST,Estonia,EAQU,Aquaculture,TOT,Total by Gender,FU,Full time,2007,2007,NBR,Number,0,Units,,,90,,
EST,Estonia,EAQU,Aquaculture,TOT,Total by Gender,FU,Full time,2008,2008,NBR,Number,0,Units,,,96,,
EST,Estonia,EAQU,Aquaculture,TOT,Total by Gender,FU,Full time,2009,2009,NBR,Number,0,Units,,,118,,
EST,Estonia,EAQU,Aquaculture,TOT,Total by Gender,FU,Full time,2010,2010,NBR,Number,0,Units,,,89,,
EST,Estonia,EAQU,Aquaculture,TOT,Total by Gender,FU,Full time,2011,2011,NBR,Number,0,Units,,,100,,
EST,Estonia,EAQU,Aquaculture,TOT,Total by Gender,FU,Full time,2012,2012,NBR,Number,0,Units,,,84,,
EST,Estonia,EAQU,Aquaculture,TOT,Total by Gender,FU,Full time,2013,2013,NBR,Number,0,Units,,,96,,
EST,Estonia,EAQU,Aquaculture,TOT,Total by Gender,FU,Full time,2014,2014,NBR,Number,0,Units,,,92,,
EST,Estonia,EAQU,Aquaculture,TOT,Total by Gender,FU,Full time,2015,2015,NBR,Number,0,Units,,,97,,
EST,Estonia,EAQU,Aquaculture,TOT,Total by Gender,FU,Full time,2016,2016,NBR,Number,0,Units,,,87,,
EST,Estonia,EAQU,Aquaculture,MAL,Male,TT,Total by Occupation rate,2006,2006,NBR,Number,0,Units,,,68,,
EST,Estonia,EAQU,Aquaculture,MAL,Male,TT,Total by Occupation rate,2007,2007,NBR,Number,0,Units,,,60,,
EST,Estonia,EAQU,Aquaculture,MAL,Male,TT,Total by Occupation rate,2008,2008,NBR,Number,0,Units,,,63,,
EST,Estonia,EAQU,Aquaculture,MAL,Male,TT,Total by Occupation rate,2009,2009,NBR,Number,0,Units,,,87,,
EST,Estonia,EAQU,Aquaculture,MAL,Male,TT,Total by Occupation rate,2010,2010,NBR,Number,0,Units,,,68,,
EST,Estonia,EAQU,Aquaculture,MAL,Male,TT,Total by Occupation rate,2011,2011,NBR,Number,0,Units,,,74,,
EST,Estonia,EAQU,Aquaculture,MAL,Male,TT,Total by Occupation rate,2012,2012,NBR,Number,0,Units,,,54,,
EST,Estonia,EAQU,Aquaculture,MAL,Male,TT,Total by Occupation rate,2013,2013,NBR,Number,0,Units,,,61,,
EST,Estonia,EAQU,Aquaculture,MAL,Male,TT,Total by Occupation rate,2014,2014,NBR,Number,0,Units,,,61,,
EST,Estonia,EAQU,Aquaculture,MAL,Male,TT,Total by Occupation rate,2015,2015,NBR,Number,0,Units,,,68,,
EST,Estonia,EAQU,Aquaculture,MAL,Male,TT,Total by Occupation rate,2016,2016,NBR,Number,0,Units,,,58,,
EST,Estonia,EAQU,Aquaculture,MAL,Male,FU,Full time,2006,2006,NBR,Number,0,Units,,,68,,
EST,Estonia,EAQU,Aquaculture,MAL,Male,FU,Full time,2007,2007,NBR,Number,0,Units,,,60,,
EST,Estonia,EAQU,Aquaculture,MAL,Male,FU,Full time,2008,2008,NBR,Number,0,Units,,,63,,
EST,Estonia,EAQU,Aquaculture,MAL,Male,FU,Full time,2009,2009,NBR,Number,0,Units,,,87,,
EST,Estonia,EAQU,Aquaculture,MAL,Male,FU,Full time,2010,2010,NBR,Number,0,Units,,,68,,
EST,Estonia,EAQU,Aquaculture,MAL,Male,FU,Full time,2011,2011,NBR,Number,0,Units,,,74,,
EST,Estonia,EAQU,Aquaculture,MAL,Male,FU,Full time,2012,2012,NBR,Number,0,Units,,,54,,
EST,Estonia,EAQU,Aquaculture,MAL,Male,FU,Full time,2013,2013,NBR,Number,0,Units,,,61,,
EST,Estonia,EAQU,Aquaculture,MAL,Male,FU,Full time,2014,2014,NBR,Number,0,Units,,,61,,
EST,Estonia,EAQU,Aquaculture,MAL,Male,FU,Full time,2015,2015,NBR,Number,0,Units,,,68,,
EST,Estonia,EAQU,Aquaculture,MAL,Male,FU,Full time,2016,2016,NBR,Number,0,Units,,,58,,
EST,Estonia,EAQU,Aquaculture,FEM,Female,TT,Total by Occupation rate,2006,2006,NBR,Number,0,Units,,,27,,
EST,Estonia,EAQU,Aquaculture,FEM,Female,TT,Total by Occupation rate,2007,2007,NBR,Number,0,Units,,,30,,
EST,Estonia,EAQU,Aquaculture,FEM,Female,TT,Total by Occupation rate,2008,2008,NBR,Number,0,Units,,,33,,
EST,Estonia,EAQU,Aquaculture,FEM,Female,TT,Total by Occupation rate,2009,2009,NBR,Number,0,Units,,,31,,
EST,Estonia,EAQU,Aquaculture,FEM,Female,TT,Total by Occupation rate,2010,2010,NBR,Number,0,Units,,,21,,
EST,Estonia,EAQU,Aquaculture,FEM,Female,TT,Total by Occupation rate,2011,2011,NBR,Number,0,Units,,,26,,
EST,Estonia,EAQU,Aquaculture,FEM,Female,TT,Total by Occupation rate,2012,2012,NBR,Number,0,Units,,,30,,
EST,Estonia,EAQU,Aquaculture,FEM,Female,TT,Total by Occupation rate,2013,2013,NBR,Number,0,Units,,,35,,
EST,Estonia,EAQU,Aquaculture,FEM,Female,TT,Total by Occupation rate,2014,2014,NBR,Number,0,Units,,,31,,
EST,Estonia,EAQU,Aquaculture,FEM,Female,TT,Total by Occupation rate,2015,2015,NBR,Number,0,Units,,,29,,
EST,Estonia,EAQU,Aquaculture,FEM,Female,TT,Total by Occupation rate,2016,2016,NBR,Number,0,Units,,,29,,
EST,Estonia,EAQU,Aquaculture,FEM,Female,FU,Full time,2006,2006,NBR,Number,0,Units,,,27,,
EST,Estonia,EAQU,Aquaculture,FEM,Female,FU,Full time,2007,2007,NBR,Number,0,Units,,,30,,
EST,Estonia,EAQU,Aquaculture,FEM,Female,FU,Full time,2008,2008,NBR,Number,0,Units,,,33,,
EST,Estonia,EAQU,Aquaculture,FEM,Female,FU,Full time,2009,2009,NBR,Number,0,Units,,,31,,
EST,Estonia,EAQU,Aquaculture,FEM,Female,FU,Full time,2010,2010,NBR,Number,0,Units,,,21,,
EST,Estonia,EAQU,Aquaculture,FEM,Female,FU,Full time,2011,2011,NBR,Number,0,Units,,,26,,
EST,Estonia,EAQU,Aquaculture,FEM,Female,FU,Full time,2012,2012,NBR,Number,0,Units,,,30,,
EST,Estonia,EAQU,Aquaculture,FEM,Female,FU,Full time,2013,2013,NBR,Number,0,Units,,,35,,
EST,Estonia,EAQU,Aquaculture,FEM,Female,FU,Full time,2014,2014,NBR,Number,0,Units,,,31,,
EST,Estonia,EAQU,Aquaculture,FEM,Female,FU,Full time,2015,2015,NBR,Number,0,Units,,,29,,
EST,Estonia,EAQU,Aquaculture,FEM,Female,FU,Full time,2016,2016,NBR,Number,0,Units,,,29,,
EST,Estonia,EPRO,Processing,TOT,Total by Gender,TT,Total by Occupation rate,2006,2006,NBR,Number,0,Units,,,2507,,
EST,Estonia,EPRO,Processing,TOT,Total by Gender,TT,Total by Occupation rate,2007,2007,NBR,Number,0,Units,,,2513,,
EST,Estonia,EPRO,Processing,TOT,Total by Gender,TT,Total by Occupation rate,2008,2008,NBR,Number,0,Units,,,2090,,
EST,Estonia,EPRO,Processing,TOT,Total by Gender,TT,Total by Occupation rate,2009,2009,NBR,Number,0,Units,,,1831,,
EST,Estonia,EPRO,Processing,TOT,Total by Gender,TT,Total by Occupation rate,2010,2010,NBR,Number,0,Units,,,1772,,
EST,Estonia,EPRO,Processing,TOT,Total by Gender,TT,Total by Occupation rate,2011,2011,NBR,Number,0,Units,,,1916,,
EST,Estonia,EPRO,Processing,TOT,Total by Gender,TT,Total by Occupation rate,2012,2012,NBR,Number,0,Units,,,1845,,
EST,Estonia,EPRO,Processing,TOT,Total by Gender,TT,Total by Occupation rate,2013,2013,NBR,Number,0,Units,,,1840,,
EST,Estonia,EPRO,Processing,TOT,Total by Gender,TT,Total by Occupation rate,2014,2014,NBR,Number,0,Units,,,1827,,
EST,Estonia,EPRO,Processing,TOT,Total by Gender,TT,Total by Occupation rate,2015,2015,NBR,Number,0,Units,,,1931,,
EST,Estonia,EPRO,Processing,TOT,Total by Gender,TT,Total by Occupation rate,2016,2016,NBR,Number,0,Units,,,1583,,
EST,Estonia,EPRO,Processing,TOT,Total by Gender,FU,Full time,2006,2006,NBR,Number,0,Units,,,2507,,
EST,Estonia,EPRO,Processing,TOT,Total by Gender,FU,Full time,2007,2007,NBR,Number,0,Units,,,2513,,
EST,Estonia,EPRO,Processing,TOT,Total by Gender,FU,Full time,2008,2008,NBR,Number,0,Units,,,2090,,
EST,Estonia,EPRO,Processing,TOT,Total by Gender,FU,Full time,2009,2009,NBR,Number,0,Units,,,1831,,
EST,Estonia,EPRO,Processing,TOT,Total by Gender,FU,Full time,2010,2010,NBR,Number,0,Units,,,1772,,
EST,Estonia,EPRO,Processing,TOT,Total by Gender,FU,Full time,2011,2011,NBR,Number,0,Units,,,1916,,
EST,Estonia,EPRO,Processing,TOT,Total by Gender,FU,Full time,2012,2012,NBR,Number,0,Units,,,1845,,
EST,Estonia,EPRO,Processing,TOT,Total by Gender,FU,Full time,2013,2013,NBR,Number,0,Units,,,1840,,
EST,Estonia,EPRO,Processing,TOT,Total by Gender,FU,Full time,2014,2014,NBR,Number,0,Units,,,1827,,
EST,Estonia,EPRO,Processing,TOT,Total by Gender,FU,Full time,2015,2015,NBR,Number,0,Units,,,1931,,
EST,Estonia,EPRO,Processing,TOT,Total by Gender,FU,Full time,2016,2016,NBR,Number,0,Units,,,1583,,
EST,Estonia,EPRO,Processing,MAL,Male,TT,Total by Occupation rate,2006,2006,NBR,Number,0,Units,,,752,,
EST,Estonia,EPRO,Processing,MAL,Male,TT,Total by Occupation rate,2007,2007,NBR,Number,0,Units,,,754,,
